NOM_BORNE_RECHARGE,NOM_PARC,ADRESSE,VILLE,PROVINCE,NIVEAU_RECHARGE,MODE_TARIFICATION,TYPE_EMPLACEMENT,LONGITUDE,LATITUDE
"CEA-10190","1019 | BSR | AC |  10905 rue Basile-Routhier : Parc Basile-Routhier","10905A rue Basile Routhier Montréal QC H2C 3H5","Montréal","QC","Niveau 2","par heure",,-73.671649,45.557084
"CEA-10156","7003 | BSR | CDN-NDG | 5038 rue Sherbrooke O","5038 Sherbrooke O Montréal QC H4A 1S7","Montréal","QC","Niveau 2","par heure","sur rue",-73.606153,45.476487
"CEA-10663","7003 | BSR | CDN-NDG | 5038 rue Sherbrooke O","5038 Sherbrooke O Montréal QC H4A 1S7","Montréal","QC","Niveau 2","par heure","sur rue",-73.606153,45.476487
"CEA-10278","7003 | BSR | CDN-NDG | 5038 rue Sherbrooke O","5038 Sherbrooke O Montréal QC H4A 1S7","Montréal","QC","Niveau 2","par heure","sur rue",-73.606153,45.476487
"CEA-10154","7012 | BSR | CDN-NDG | 1070 Decarie","1070 Boulevard Décarie Montréal QC H4A 3H9","Montréal","QC","Niveau 2","par heure","sur rue",-73.604066,45.471952
"CEA-10844","7013 | BSR | CDN-NDG | 5468 Clanranald","5468A Claranald Montréal QC H3X 2S7","Montréal","QC","Niveau 2","par heure","sur rue",-73.637694,45.483967
"CEA-10652","7013 | BSR | CDN-NDG | 5468 Clanranald","5468A Claranald Montréal QC H3X 2S7","Montréal","QC","Niveau 2","par heure","sur rue",-73.637694,45.483967
"CEA-10852","7013 | BSR | CDN-NDG | 5468 Clanranald","5468A Claranald Montréal QC H3X 2S7","Montréal","QC","Niveau 2","par heure","sur rue",-73.637694,45.483967
"CEA-10851","7013 | BSR | CDN-NDG | 5468 Clanranald","5468A Claranald Montréal QC H3X 2S7","Montréal","QC","Niveau 2","par heure","sur rue",-73.637694,45.483967
"CEA-13424","7014 | BSR | CDN-NDG | 4001 Northcliffe","4001 Northcliff Montréal QC H4A 3L3","Montréal","QC","Niveau 2","par heure",,-73.615068,45.477924
"CEA-13502","7014 | BSR | CDN-NDG | 4001 Northcliffe","4001 Northcliff Montréal QC H4A 3L3","Montréal","QC","Niveau 2","par heure",,-73.615068,45.477924
"CEA-10909","7015 | BSR | CDN-NDG | 3285 Lacombe","3285 Lacombe Montréal QC H3T 1L8","Montréal","QC","Niveau 2","par heure","sur rue",-73.621772,45.498543
"CEA-10911","7015 | BSR | CDN-NDG | 3285 Lacombe","3285 Lacombe Montréal QC H3T 1L8","Montréal","QC","Niveau 2","par heure","sur rue",-73.621772,45.498543
"CEA-10811","7016 | BSR | CDN-NDG | 6045 Upper Lachine","6045A Upper Lachine Montréal QC H4A 2C3","Montréal","QC","Niveau 2","par heure","sur rue",-73.614126,45.465749
"CEA-10835","7016 | BSR | CDN-NDG | 6045 Upper Lachine","6045A Upper Lachine Montréal QC H4A 2C3","Montréal","QC","Niveau 2","par heure","sur rue",-73.614126,45.465749
"CEA-10848","7017 | BSR | CDN-NDG | 5225 Sherbrooke","5225 Sherbrooke Montréal QC H4A 1V1","Montréal","QC","Niveau 2","par heure","sur rue",-73.608527,45.474704
"CEA-10752","7017 | BSR | CDN-NDG | 5225 Sherbrooke","5225 Sherbrooke Montréal QC H4A 1V1","Montréal","QC","Niveau 2","par heure","sur rue",-73.608527,45.474704
"CEA-10570","7018 | BSR | CDN-NDG | 3355 Queen Mary","3355 Chemin Queen Mary Montréal QC H3V 1H9","Montréal","QC","Niveau 2","par heure","sur rue",-73.618201,45.49571
"CEA-10572","7018 | BSR | CDN-NDG | 3355 Queen Mary","3355 Chemin Queen Mary Montréal QC H3V 1H9","Montréal","QC","Niveau 2","par heure","sur rue",-73.618201,45.49571
"CEA-10606","7018 | BSR | CDN-NDG | 3355 Queen Mary","3355 Chemin Queen Mary Montréal QC H3V 1H9","Montréal","QC","Niveau 2","par heure","sur rue",-73.618201,45.49571
"CEA-10607","7018 | BSR | CDN-NDG | 3355 Queen Mary","3355 Chemin Queen Mary Montréal QC H3V 1H9","Montréal","QC","Niveau 2","par heure","sur rue",-73.618201,45.49571
"CEA-13415","7019 | BSR | CDN-NDG | 5701 Décarie","5701 Décarie Montréal QC H3W 3C8","Montréal","QC","Niveau 2","par heure",,-73.637702,45.487781
"CEA-13412","7019 | BSR | CDN-NDG | 5701 Décarie","5701 Décarie Montréal QC H3W 3C8","Montréal","QC","Niveau 2","par heure",,-73.637702,45.487781
"CEA-10938","7020 | BSR | CDN-NDG | 3165 Côte Ste-Catherine","3165A Côte Ste-Catherine Montréal QC H3T 1C4","Montréal","QC","Niveau 2","par heure","sur rue",-73.622842,45.503899
"CEA-10471","7020 | BSR | CDN-NDG | 3165 Côte Ste-Catherine","3165A Côte Ste-Catherine Montréal QC H3T 1C4","Montréal","QC","Niveau 2","par heure",,-73.622842,45.503899
"CEA-12789","7020 | BSR | CDN-NDG | 3165 Côte Ste-Catherine","3165A Côte Ste-Catherine Montréal QC H3T 1C4","Montréal","QC","Niveau 2","par heure",,-73.622842,45.503899
"CEA-12803","7020 | BSR | CDN-NDG | 3165 Côte Ste-Catherine","3165A Côte Ste-Catherine Montréal QC H3T 1C4","Montréal","QC","Niveau 2","par heure",,-73.622842,45.503899
"CEA-12618","6050 | BSR | VM | 1100 Robert-Bourassa","1100 Robert-Bourassa Montréal QC H3B 2G7","Montréal","QC","Niveau 2","par heure",,-73.567076,45.501537
"CEA-11799","6051 | BSR | VM | 955 Atateken","955 Atateken Montreal QC H2L 3K4","Montreal","QC","Niveau 2","par heure","sur rue",-73.551995,45.515799
"CEA-11804","6051 | BSR | VM | 955 Atateken","955 Atateken Montreal QC H2L 3K4","Montreal","QC","Niveau 2","par heure","sur rue",-73.551995,45.515799
"CEA-11793","6052 | BSR | VM | 2368 Place Dufresne","2368 Place Dufresne Montréal QC H2K 1W3","Montréal","QC","Niveau 2","par heure","sur rue",-73.554762,45.53143
"CEA-11794","6052 | BSR | VM | 2368 Place Dufresne","2368 Place Dufresne Montréal QC H2K 1W3","Montréal","QC","Niveau 2","par heure","sur rue",-73.554762,45.53143
"CEA-10311","6053 | BBHR | VM | 140 chemin du Chenal Lemoyne","140 chemin du Chenal Lemoyne Montréal QC H3C 6J6","Montréal","QC","Niveau 2","par heure",,-73.527649,45.516068
"CEA-10317","6053 | BBHR | VM | 140 chemin du Chenal Lemoyne","140 chemin du Chenal Lemoyne Montréal QC H3C 6J6","Montréal","QC","Niveau 2","par heure",,-73.527649,45.516068
"CEA-12444","6054 | BSR | VM | 1255 Notre-Dame","1255 Notre-Dame Montréal QC H3C 0B1","Montréal","QC","Niveau 2","par heure","sur rue",-73.564997,45.493141
"CEA-12443","6054 | BSR | VM | 1255 Notre-Dame","1255 Notre-Dame Montréal QC H3C 0B1","Montréal","QC","Niveau 2","par heure","sur rue",-73.564997,45.493141
"CEA-12278","6055 | BSR | VM | 1000 de la Gauchetière","1000 de la Gauchetière Montréal QC H3B 4W5","Montréal","QC","Niveau 2","par heure","sur rue",-73.566558,45.497859
"CEA-12288","6055 | BSR | VM | 1000 de la Gauchetière","1000 de la Gauchetière Montréal QC H3B 4W5","Montréal","QC","Niveau 2","par heure","sur rue",-73.566558,45.497859
"CEA-12038","6056 | BSR | VM | 2110 Guy","2110 Guy Montréal QC H3C 2M8","Montréal","QC","Niveau 2","par heure","sur rue",-73.579707,45.495779
"CEA-11857","6056 | BSR | VM | 2110 Guy","2110 Guy Montréal QC H3C 2M8","Montréal","QC","Niveau 2","par heure","sur rue",-73.579707,45.495779
"CEA-12463","6057 | BSR | VM | 1836 Sherbrooke O","1836 Sherbrooke O Montréal QC H3H 1E3","Montréal","QC","Niveau 2","par heure","sur rue",-73.583007,45.495287
"CEA-12473","6057 | BSR | VM | 1836 Sherbrooke O","1836 Sherbrooke O Montréal QC H3H 1E3","Montréal","QC","Niveau 2","par heure","sur rue",-73.583007,45.495287
"CEA-13409","6058 | BSR | VM | 1821 Malo","1821 Malo Montréal QC H2K 1Z6","Montréal","QC","Niveau 2","par heure",,-73.557089,45.525054
"CEA-13430","6058 | BSR | VM | 1821 Malo","1821 Malo Montréal QC H2K 1Z6","Montréal","QC","Niveau 2","par heure",,-73.557089,45.525054
"CEA-13432","6058 | BSR | VM | 1821 Malo","1821 Malo Montréal QC H2K 1Z6","Montréal","QC","Niveau 2","par heure","sur rue",-73.557089,45.525054
"CEA-13441","6058 | BSR | VM | 1821 Malo","1821 Malo Montréal QC H2K 1Z6","Montréal","QC","Niveau 2","par heure",,-73.557089,45.525054
"CEA-12451","6059 | BSR | VM | 2361 rue Hochelaga","2361 rue Hochelaga Montréal QC H2K 3H6","Montréal","QC","Niveau 2","par heure",,-73.559867,45.534249
"CEA-12448","6059 | BSR | VM | 2361 rue Hochelaga","2361 rue Hochelaga Montréal QC H2K 3H6","Montréal","QC","Niveau 2","par heure",,-73.559867,45.534249
"CEA-12450","6060 | BSR | VM | 1212 Panet","1212 Panet Montréal QC H2L 2Y7","Montréal","QC","Niveau 2","par heure","sur rue",-73.552659,45.518899
"CEA-12447","6060 | BSR | VM | 1212 Panet","1212 Panet Montréal QC H2L 2Y7","Montréal","QC","Niveau 2","par heure","sur rue",-73.552659,45.518899
"CEA-12446","6061 | BSR | VM | 2257 Hogan","2257 Hogan Montréal QC H2K 2T3","Montréal","QC","Niveau 2","par heure","sur rue",-73.55466,45.536642
"CEA-12441","6061 | BSR | VM | 2257 Hogan","2257 Hogan Montréal QC H2K 2T3","Montréal","QC","Niveau 2","par heure","sur rue",-73.55466,45.536642
"CEA-12445","6062 | BSR | VM | 1155 Bishop","1155 Bishop Montréal QC H3G 2M5","Montréal","QC","Niveau 2","par heure","sur rue",-73.573937,45.495457
"CEA-12476","6062 | BSR | VM | 1155 Bishop","1155 Bishop Montréal QC H3G 2M5","Montréal","QC","Niveau 2","par heure","sur rue",-73.573937,45.495457
"CEA-13241","6062 | BSR | VM | 1155 Bishop","1155 Bishop Montréal QC H3G 2M5","Montréal","QC","Niveau 2","par heure",,-73.573937,45.495457
"CEA-12791","6062 | BSR | VM | 1155 Bishop","1155 Bishop Montréal QC H3G 2M5","Montréal","QC","Niveau 2","par heure",,-73.573937,45.495457
"CEA-11855","6063 | BSR | VM | 806 Versaille","806 Versaille Montréal QC H3C 1Z4","Montréal","QC","Niveau 2","par heure","sur rue",-73.570132,45.493394
"CEA-12033","6063 | BSR | VM | 806 Versaille","806 Versaille Montréal QC H3C 1Z4","Montréal","QC","Niveau 2","par heure","sur rue",-73.570132,45.493394
"CEA-12479","6064 | BSR | VM | 2015 Bercy","2015 Bercy Montréal QC H2K 2V4","Montréal","QC","Niveau 2","par heure",,-73.552084,45.534987
"CEA-12470","6064 | BSR | VM | 2015 Bercy","2015 Bercy Montréal QC H2K 2V4","Montréal","QC","Niveau 2","par heure","sur rue",-73.552084,45.534987
"CEA-11856","6066 | BSR | VM | 2300 Rene Levesque","1042 Rue Lambert Closse Montréal QC H3H 1Z2","Montréal","QC","Niveau 2","par heure","sur rue",-73.58137,45.488348
"CEA-12037","6066 | BSR | VM | 2300 Rene Levesque","1042 Rue Lambert Closse Montréal QC H3H 1Z2","Montréal","QC","Niveau 2","par heure","sur rue",-73.58137,45.488348
"CEA-12930","6068 | BSR | VM | 1435 Drummond","1435 Drummond Montréal QC H3G 1V8","Montréal","QC","Niveau 2","par heure","sur rue",-73.575419,45.49926
"CEA-12923","6068 | BSR | VM | 1435 Drummond","1435 Drummond Montréal QC H3G 1V8","Montréal","QC","Niveau 2","par heure","sur rue",-73.575419,45.49926
"CEA-11153","6069 | BSR | VM | 1141 Robin","1141 Robin Montréal Montréal QC H2L 3H4","Montréal","QC","Niveau 2","par heure",,-73.560182,45.519729
"CEA-11315","6069 | BSR | VM | 1141 Robin","1141 Robin Montréal Montréal QC H2L 3H4","Montréal","QC","Niveau 2","par heure",,-73.560182,45.519729
"CEA-12975","6070 | BSR | VM | 2050 Stanley","2050 Stanley Montréal QC H3A 0B7","Montréal","QC","Niveau 2","par heure",,-73.576023,45.500451
"CEA-12983","6070 | BSR | VM | 2050 Stanley","2050 Stanley Montréal QC H3A 0B7","Montréal","QC","Niveau 2","par heure",,-73.576023,45.500451
"CEA-13071","6070 | BSR | VM | 2050 Stanley","2050 Stanley Montréal QC H3A 0B7","Montréal","QC","Niveau 2","par heure",,-73.576023,45.500451
"CEA-12973","6070 | BSR | VM | 2050 Stanley","2050 Stanley Montréal QC H3A 0B7","Montréal","QC","Niveau 2","par heure",,-73.576023,45.500451
"CEA-12977","6071 | BSR | VM | 700 St-Paul","700 St-Paul Montreal QC H3C 1M4","Montreal","QC","Niveau 2","par heure",,-73.558516,45.498851
"CEA-12985","6071 | BSR | VM | 700 St-Paul","700 St-Paul Montreal QC H3C 1M4","Montreal","QC","Niveau 2","par heure",,-73.558516,45.498851
"CEA-13014","6071 | BSR | VM | 700 St-Paul","700 St-Paul Montreal QC H3C 1M4","Montreal","QC","Niveau 2","par heure",,-73.558516,45.498851
"CEA-13038","6071 | BSR | VM | 700 St-Paul","700 St-Paul Montreal QC H3C 1M4","Montreal","QC","Niveau 2","par heure",,-73.558516,45.498851
"CEA-13493","6072 | BSR | VM | 1178 St-Timothée","1178 St-Timothée Montréal QC H2L 3N6","Montréal","QC","Niveau 2","par heure",,-73.555708,45.516151
"CEA-13500","6072 | BSR | VM | 1178 St-Timothée","1178 St-Timothée Montréal QC H2L 3N6","Montréal","QC","Niveau 2","par heure","sur rue",-73.555708,45.516151
"CEA-13510","6072 | BSR | VM | 1178 St-Timothée","1178 St-Timothée Montréal QC H2L 3N6","Montréal","QC","Niveau 2","par heure","sur rue",-73.555708,45.516151
"CEA-13509","6072 | BSR | VM | 1178 St-Timothée","1178 St-Timothée Montréal QC H2L 3N6","Montréal","QC","Niveau 2","par heure",,-73.555708,45.516151
"CEA-12300","6038 | BSR | VM | 1405 Dufresne","1405 Dufresne Montréal QC H2K 2J5","Montréal","QC","Niveau 2","par heure","sur rue",-73.547396,45.528399
"CEA-11025","8021 | BSR | SO | 6000 Laurendeau","6000 rue Laurendeau Montréal QC H4E 3X4","Montréal","QC","Niveau 2","par heure","sur rue",-73.588273,45.458143
"CEA-11004","8021 | BSR | SO | 6000 Laurendeau","6000 rue Laurendeau Montréal QC H4E 3X4","Montréal","QC","Niveau 2","par heure","sur rue",-73.588273,45.458143
"CEA-10847","8022 | BSR | SO | 555 Des Seigneurs","555 Des Seigneurs Montréal QC H3J 2S5","Montréal","QC","Niveau 2","par heure","sur rue",-73.570943,45.488813
"CEA-10541","8022 | BSR | SO | 555 Des Seigneurs","555 Des Seigneurs Montréal QC H3J 2S5","Montréal","QC","Niveau 2","par heure","sur rue",-73.570943,45.488813
"CEA-11343","8023 | BSR | SO | 3541 Allard","3541 Allard Montréal QC H4E 2N6","Montréal","QC","Niveau 2","par heure","sur rue",-73.604975,45.449282
"CEA-11339","8023 | BSR | SO | 3541 Allard","3541 Allard Montréal QC H4E 2N6","Montréal","QC","Niveau 2","par heure","sur rue",-73.604975,45.449282
"CEA-10078","8023 | BSR | SO | 3541 Allard","3541 Allard Montréal QC H4E 2N6","Montréal","QC","Niveau 2","par heure",,-73.604975,45.449282
"CEA-10192","8023 | BSR | SO | 3541 Allard","3541 Allard Montréal QC H4E 2N6","Montréal","QC","Niveau 2","par heure",,-73.604975,45.449282
"CEA-11215","8024 | BSR | SO | 1360 Olier","1360 Rue Olier Montréal QC H3C 0P9","Montréal","QC","Niveau 2","par heure","sur rue",-73.559424,45.49034
"CEA-11238","8024 | BSR | SO | 1360 Olier","1360 Rue Olier Montréal QC H3C 0P9","Montréal","QC","Niveau 2","par heure","sur rue",-73.559424,45.49034
"CEA-11244","8024 | BSR | SO | 1360 Olier","1360 Rue Olier Montréal QC H3C 0P9","Montréal","QC","Niveau 2","par heure",,-73.559424,45.49034
"CEA-11268","8024 | BSR | SO | 1360 Olier","1360 Rue Olier Montréal QC H3C 0P9","Montréal","QC","Niveau 2","par heure",,-73.559424,45.49034
"CEA-11468","8025 | BSR | SO | 2157 Centre","2157 Rue Centre Montréal QC H3K 1J4","Montréal","QC","Niveau 2","par heure",,-73.56592,45.480808
"CEA-11471","8025 | BSR | SO | 2157 Centre","2157 Rue Centre Montréal QC H3K 1J4","Montréal","QC","Niveau 2","par heure","sur rue",-73.56592,45.480808
"CEA-11239","8026 | BSR | SO | 2855 Centre","2855 rue du Centre Montréal QC H4C 3B4","Montréal","QC","Niveau 2","par heure","sur rue",-73.57244,45.476501
"CEA-11270","8026 | BSR | SO | 2855 Centre","2855 rue du Centre Montréal QC H4C 3B4","Montréal","QC","Niveau 2","par heure",,-73.57244,45.476501
"CEA-12794","8028 | BSR | SO | 2190 Favard","2190 Rue Favard Montréal QC H3K 1Z8","Montréal","QC","Niveau 2","par heure",,-73.557778,45.475625
"CEA-12795","8028 | BSR | SO | 2190 Favard","2190 Rue Favard Montréal QC H3K 1Z8","Montréal","QC","Niveau 2","par heure",,-73.557778,45.475625
"CEA-12796","8028 | BSR | SO | 2190 Favard","2190 Rue Favard Montréal QC H3K 1Z8","Montréal","QC","Niveau 2","par heure",,-73.557778,45.475625
"CEA-12797","8028 | BSR | SO | 2190 Favard","2190 Rue Favard Montréal QC H3K 1Z8","Montréal","QC","Niveau 2","par heure",,-73.557778,45.475625
"CEA-11232","8029 | BSR | SO | 472 Ste-Madeleine","472 Rue Sainte Madeleine Montréal QC H3K 2K7","Montréal","QC","Niveau 2","par heure","sur rue",-73.555775,45.480554
"CEA-11039","8029 | BSR | SO | 472 Ste-Madeleine","472 Rue Sainte Madeleine Montréal QC H3K 2K7","Montréal","QC","Niveau 2","par heure","sur rue",-73.555775,45.480554
"CEA-11202","8030 | BSR | SO | 256 Charlevoix","256 Charlevoix Montréal QC H3J 1N7","Montréal","QC","Niveau 2","par heure","sur rue",-73.575472,45.482396
"CEA-11190","8030 | BSR | SO | 256 Charlevoix","256 Charlevoix Montréal QC H3J 1N7","Montréal","QC","Niveau 2","par heure","sur rue",-73.575472,45.482396
"CEA-12296","7042 | BSR | CDN-NDG | 6450 Victoria","6450 Victoria Montréal QC H3W 2S6","Montréal","QC","Niveau 2","par heure","sur rue",-73.640144,45.495415
"CEA-11217","7031 | BSR | CDN-NDG | 5600 Côte-des-Neiges","5600 Chemin de la Côte-des-Neiges Montréal QC H3T 1Z1","Montréal","QC","Niveau 2","par heure",,-73.625666,45.497777
"CEA-11230","7031 | BSR | CDN-NDG | 5600 Côte-des-Neiges","5600 Chemin de la Côte-des-Neiges Montréal QC H3T 1Z1","Montréal","QC","Niveau 2","par heure","sur rue",-73.625666,45.497777
"CEA-11219","7032 | BSR | CDN-NDG | 5307 Côte-Des-Neiges","5307 Côte-Des-Neiges Montréal QC H3T 1Y4","Montréal","QC","Niveau 2","par heure","sur rue",-73.622383,45.496464
"CEA-11222","7032 | BSR | CDN-NDG | 5307 Côte-Des-Neiges","5307 Côte-Des-Neiges Montréal QC H3T 1Y4","Montréal","QC","Niveau 2","par heure","sur rue",-73.622383,45.496464
"CEA-11440","7033 | BSR | CDN-NDG | 5125 Clanranald","5125 Clanranald Montréal QC H1V 1V4","Montréal","QC","Niveau 2","par heure","sur rue",-73.63176,45.481283
"CEA-11449","7033 | BSR | CDN-NDG | 5125 Clanranald","5125 Clanranald Montréal QC H1V 1V4","Montréal","QC","Niveau 2","par heure","sur rue",-73.63176,45.481283
"CEA-11130","7034 | BSR | CDN-NDG | 5160 Decarie","5160 Decarie Montréal QC H3X 2H9","Montréal","QC","Niveau 2","par heure",,-73.630404,45.483925
"CEA-11213","7034 | BSR | CDN-NDG | 5160 Decarie","5160 Decarie Montréal QC H3X 2H9","Montréal","QC","Niveau 2","par heure",,-73.630404,45.483925
"CEA-11454","7035 | BSR | CDN-NDG | 8272 Mountain Sight","8272 Mountain Sight Montréal QC H4P 1Y7","Montréal","QC","Niveau 2","par heure","sur rue",-73.658274,45.500806
"CEA-11690","7035 | BSR | CDN-NDG | 8272 Mountain Sight","8272 Mountain Sight Montréal QC H4P 1Y7","Montréal","QC","Niveau 2","par heure",,-73.658274,45.500806
"CEA-11811","7036 | BSR | CDN-NDG | 3407 Royal","3407 Royal Montréal QC H4A 1X6","Montréal","QC","Niveau 2","par heure","sur rue",-73.619696,45.468854
"CEA-11929","7036 | BSR | CDN-NDG | 3407 Royal","3407 Royal Montréal QC H4A 1X6","Montréal","QC","Niveau 2","par heure","sur rue",-73.619696,45.468854
"CEA-11895","7037 | BSR | CDN-NDG | 2767 Édouard-Montpetit","2767 Édouard-Montpetit Montréal QC H3T 1J6","Montréal","QC","Niveau 2","par heure","sur rue",-73.617605,45.504304
"CEA-11879","7037 | BSR | CDN-NDG | 2767 Édouard-Montpetit","2767 Édouard-Montpetit Montréal QC H3T 1J6","Montréal","QC","Niveau 2","par heure","sur rue",-73.617605,45.504304
"CEA-12102","7038 | BSR | CDN-NDG | 3175 Chemin Côte Ste-Catherine","3175 Chemin Côte Ste-Catherine Montréal QC H3T 1C5","Montréal","QC","Niveau 2","par heure","sur rue",-73.623678,45.502698
"CEA-12103","7038 | BSR | CDN-NDG | 3175 Chemin Côte Ste-Catherine","3175 Chemin Côte Ste-Catherine Montréal QC H3T 1C5","Montréal","QC","Niveau 2","par heure","sur rue",-73.623678,45.502698
"CEA-11935","7039 | BSR | CDN-NDG | 2240 Addington","2240 Addington Montréal QC H4A 3G5","Montréal","QC","Niveau 2","par heure","sur rue",-73.610418,45.472706
"CEA-11839","7039 | BSR | CDN-NDG | 2240 Addington","2240 Addington Montréal QC H4A 3G5","Montréal","QC","Niveau 2","par heure","sur rue",-73.610418,45.472706
"CEA-12279","7040 | BSR | CDN-NDG | 4560 Décarie","4560 Décarie Montreal QC H3X 2H5","Montreal","QC","Niveau 2","par heure","sur rue",-73.623896,45.48104
"CEA-12280","7040 | BSR | CDN-NDG | 4560 Décarie","4560 Décarie Montreal QC H3X 2H5","Montreal","QC","Niveau 2","par heure","sur rue",-73.623896,45.48104
"CEA-11913","7041 | BSR | CDN-NDG | 6245 Décarie","6245 Décarie Montréal QC H3W 3E1","Montréal","QC","Niveau 2","par heure","sur rue",-73.643094,45.490172
"CEA-12071","7041 | BSR | CDN-NDG | 6245 Décarie","6245 Décarie Montréal QC H3W 3E1","Montréal","QC","Niveau 2","par heure","sur rue",-73.643094,45.490172
"CEA-12574","8031 | BSR | SO | 2200 St-Jacques","2200 St-Jacques Montréal QC H4N 3H6","Montréal","QC","Niveau 2","par heure",,-73.574046,45.486783
"CEA-12523","8031 | BSR | SO | 2200 St-Jacques","2200 St-Jacques Montréal QC H4N 3H6","Montréal","QC","Niveau 2","par heure",,-73.574046,45.486783
"CEA-12284","8032 | BSR | SO | 6040 Monk","6040 Monk Montréal QC H3J 1S6","Montréal","QC","Niveau 2","par heure","sur rue",-73.595545,45.45749
"CEA-12281","8032 | BSR | SO | 6040 Monk","6040 Monk Montréal QC H3J 1S6","Montréal","QC","Niveau 2","par heure","sur rue",-73.595545,45.45749
"CEA-12107","8033 | BSR | SO | 380 Guy","380 Guy Montréal QC H3K 1A9","Montréal","QC","Niveau 2","par heure",,-73.56622,45.489561
"CEA-12101","8033 | BSR | SO | 380 Guy","380 Guy Montréal QC H3K 1A9","Montréal","QC","Niveau 2","par heure",,-73.56622,45.489561
"CEA-12026","8034 | BSR | SO | 1340 Shearer","1340 Shearer Montréal QC H3K 1C9","Montréal","QC","Niveau 2","par heure",,-73.563946,45.484391
